D061746602,1281,線性代數
D0554451,2196,財務管理
D0935036,3016,應用文
D049566307,2147,資訊網路
D024060493,1315,系統程式
D0685200,2916,台灣民俗文化
D004770060,2937,性別與心理衛生
D071784052,2923,現代軍事學
D071719207,2978,觀光美儀與國際禮儀
D040860152,1332,計算機演算法
D086536851,2952,心理學整合與發展
D0820880,3008,創意運動英文學習
D0785751,2916,台灣民俗文化
D0914006,2951,心理學整合與發展
D001851991,1316,資料庫系統
D063456622,2158,統計學(二)
D089217160,2929,殺蟲劑與生活
D0892387,2986,藝術、心靈與創造力
D039612397,1293,邏輯設計實習
D0586281,1274,班級活動
D0816820,1341,計算機演算法
D0710389,1290,微積分(二)
D000156660,2194,行銷管理
D048852845,2919,生命科學
D079698788,1349,具體數學
D029857289,1331,計算機結構學
D0556983,1302,邏輯設計
D042836339,1300,微積分(二)
D016604490,3767,全民國防教育軍事訓練(二)
D053754257,2151,組織行為
D0736055,1283,邏輯設計實習
D007827341,2143,會計學(二)實習
D0656158,2944,地方自治
D099974169,2146,管理學
D0642318,3031,食品衛生與安全
D0873277,3811,讀劇表演
D090170119,1331,計算機結構學
D009249790,1305,資料庫系統
D079688185,1337,計算機結構學
D038344268,2001,電子商務安全
D0519443,1317,機率論
D052434280,1290,微積分(二)
D032595994,2134,會計學(二)
D0858388,1318,系統程式
D086404723,2876,日本歷史與文化
D0541559,2897,音樂與人生
D0786089,2921,皮膚保養醫學
D029925810,2917,莎士比亞與電影
D044898694,1303,邏輯設計實習
D0769833,2156,商事法
D0608559,3002,漢字之美
D0794987,1332,計算機演算法
D0992609,3780,全民國防教育軍事訓練(二)
D072873397,2170,國際企業管理
D0925770,1971,雲端應用系統開發
D0906282,1280,微積分(二)
D0888851,1331,計算機結構學
D093773911,1315,系統程式
D079475259,2168,企業倫理與社會責任
D027935064,1302,邏輯設計
D039245434,1332,計算機演算法
D0664361,1277,程式設計(IV)
D098139903,2886,台灣民間信仰
D014195532,2999,介紹台灣
D075946210,1340,計算機結構學
D046936394,1306,機率論
D070384666,2195,作業管理
D0554991,2150,商事法
D087141085,3779,全民國防教育軍事訓練(二)
D0717040,2904,應用文
D0900553,1337,計算機結構學
D010620151,1338,計算機演算法
D082546380,2135,會計學(二)實習
D052321658,3007,科技與藝術
D084105073,1291,線性代數
D040727127,1284,班級活動
D087194746,1282,邏輯設計
D0680869,3010,彩色寶石鑑賞與珠寶事業經營管理
D0834702,2864,人生哲學
D055833578,1364,資訊專題研討(六)
D067050987,3767,全民國防教育軍事訓練(二)
D0747884,2977,初階智慧型創新
D011633082,2995,鑽石寶石及翡翠玉石之賞析鑑定
D019914169,2191,期貨與選擇權
D012058617,2145,經濟學(二)實習
D0514974,2917,莎士比亞與電影
D071675398,2979,觀光美儀與國際禮儀
D0700568,1281,線性代數
D099374860,2151,組織行為
D0935392,1315,系統程式
D030792654,2172,企業倫理與社會責任
D037069131,1338,計算機演算法
D0590875,2940,智慧城市實務分析
D0630061,1328,組合數學
D012270781,1274,班級活動
D032606386,2936,化粧品科學與生活時尚
D063577716,2170,國際企業管理
D079208253,2179,服務科學與創新
D0550277,2143,會計學(二)實習
D072801079,1288,普通物理-電、磁、光實驗
