D060296511,2176,人力資源發展
D084724328,2167,應用程式設計
D070457506,2160,管理科學
D030708341,2195,作業管理
D0711501,3007,科技與藝術
D034133194,2136,經濟學(二)
D078361126,2956,管理面面觀
D0606184,3779,全民國防教育軍事訓練(二)
D0726871,1328,組合數學
D0822531,2146,管理學
D0606010,1346,文獻研討(二)
D0569371,1289,微積分(二)實習
D016783270,1337,計算機結構學
D089841808,1293,邏輯設計實習
D088243177,2157,組織行為
D015081742,1299,微積分(二)實習
D019322308,1278,普通物理-電、磁、光實驗
D090962196,1283,邏輯設計實習
D0830574,2139,資訊網路
D0922673,1300,微積分(二)
D0512311,2988,劇場實務（二）
D041881194,2992,聲音表達與訓練
D082778590,2986,藝術、心靈與創造力
D0588019,1970,地理資訊於APPS之應用
D071178424,1283,邏輯設計實習
D0706511,2991,創業創意營運管理
D010609545,2885,台灣民間信仰
D095969848,3780,全民國防教育軍事訓練(二)
D089080627,2972,行政領導與人脈經營
D0607102,2142,會計學(二)
D038565311,1349,具體數學
D043809400,1331,計算機結構學
D043237043,2146,管理學
D0859415,2143,會計學(二)實習
D0943427,1305,資料庫系統
D0611091,2944,地方自治
D0785727,2137,經濟學(二)實習
D006763688,2981,美好時光，社群聚場
D001973341,3828,Android Apps創意程式設計
D056032185,2171,管理資訊系統
D038484520,2969,心理劇與自我成長
D093112116,1351,研究報告寫作
D017801270,1317,機率論
D087412833,3779,全民國防教育軍事訓練(二)
D0961801,2186,企業管理實務
D0989750,3018,旅遊與多元學習
D0941261,2171,管理資訊系統
D073495949,1306,機率論
D077713186,1324,資訊與網路安全
D0972299,1307,系統程式
D046863492,2002,地理資訊於APPS之應用
D0886413,3780,全民國防教育軍事訓練(二)
D059962700,1315,系統程式
D005393725,2962,投資與理財
D009866638,1306,機率論
D057657950,1318,系統程式
D085195806,2896,音樂與人生
D029709601,3780,全民國防教育軍事訓練(二)
D083211423,3813,劇場與影像設計
D004745174,1284,班級活動
D002963310,1283,邏輯設計實習
D003236147,2954,教育的理論與實踐
D0859127,2168,企業倫理與社會責任
D075754969,1334,計算機結構學
D0931051,1310,系統分析與設計
D068892999,1299,微積分(二)實習
D002143675,2156,商事法
D011084495,2915,音樂行旅 - 巡訪古典音樂大師
D0958823,2931,衛星科技應用
D020483289,2971,性別教育與服務-學習
D045729423,1284,班級活動
D080499664,2969,心理劇與自我成長
D093489539,2983,智慧綠台灣
D067224432,2910,台灣環境與永續生活
D0696024,3031,食品衛生與安全
D056104301,1300,微積分(二)
D096868546,1307,系統程式
D010235539,2196,財務管理
D0886309,1286,程式設計(III)
D0635591,1326,物件導向設計
D005663255,3009,基礎影音製作
D0814950,1300,微積分(二)
D0972013,2919,生命科學
D055101257,2194,行銷管理
D0600674,1288,普通物理-電、磁、光實驗
D061211742,1341,計算機演算法
D0533204,2159,統計學(二)實習
D093512374,3013,社會設計專題
D0700901,1334,計算機結構學
D074321001,2872,希臘羅馬神話故事與西洋藝術
D0864308,2975,台灣的政府與政治
D0956588,2899,當代文學閱讀與寫作
D0836289,2196,財務管理
D0554557,2150,商事法
D066818120,2171,管理資訊系統
D064105703,1970,地理資訊於APPS之應用
D0811761,2134,會計學(二)
D0575025,1300,微積分(二)
D034427385,1364,資訊專題研討(六)
D021390616,1320,機率論
