D012154708,2168,企業倫理與社會責任
D068545208,3899,電子商務與大數據
D008477934,2986,藝術、心靈與創造力
D0693994,1292,邏輯設計
D0819107,2202,服務業行銷
D0915613,2148,商業軟體應用(一)
D0715792,1277,程式設計(IV)
D021015526,3829,Android Apps創意程式設計
D090111235,2162,休閒事業管理
D004695974,2162,休閒事業管理
D0675493,1318,系統程式
D063456622,2159,統計學(二)實習
D082930196,2976,初階智慧型創新
D0904751,2160,管理科學
D0779031,2165,消費者行為
D090696671,2882,文學、電影DIY
D039198907,3900,學術寫作與商業報告
D0633735,2966,婚姻與家庭
D0968553,2928,奈米科技與生活
D0729562,2917,莎士比亞與電影
D0565048,2952,心理學整合與發展
D054865617,2179,服務科學與創新
D0549692,3042,性別平等與親密關係
D009827783,2916,台灣民俗文化
D0764192,2139,資訊網路
D067260621,1337,計算機結構學
D017893138,1301,線性代數
D059315575,2162,休閒事業管理
D0884590,2180,投資組合管理
D0819814,1340,計算機結構學
D0859912,2146,管理學
D0843288,2165,消費者行為
D0741696,3036,社會學與生活體驗
D081883592,1351,研究報告寫作
D072012000,2174,國際企業管理
D0630768,1314,UNIX應用與實務
D0936876,3827,Android Apps創意程式設計
D034953808,2884,古典小說
D0586350,2902,應用文
D090258855,2919,生命科學
D021307768,2140,班級活動
D053550514,1332,計算機演算法
D095383378,3829,Android Apps創意程式設計
D0984642,2988,劇場實務（二）
D012371747,3001,事業創新
D0878421,2146,管理學
D073460152,1335,計算機演算法
D0990848,1301,線性代數
D027809532,2146,管理學
D085326187,1325,UNIX應用與實務
D062228411,2968,心理劇與自我成長
D0815892,2986,藝術、心靈與創造力
D0518970,1300,微積分(二)
D0712274,1279,微積分(二)實習
D023071377,1334,計算機結構學
D0728471,1293,邏輯設計實習
D0793517,2972,行政領導與人脈經營
D035469360,2142,會計學(二)
D036762712,2134,會計學(二)
D0882053,2198,數量方法
D053276308,2144,經濟學(二)
D0731305,1283,邏輯設計實習
D057458946,1304,系統程式
D060676207,2926,創新綠色科技
D034831816,3780,全民國防教育軍事訓練(二)
D052806360,2196,財務管理
D037162788,1331,計算機結構學
D018383607,1279,微積分(二)實習
D028393184,2874,中國文化遺產及其藝術
D0953886,2150,商事法
D0900720,2999,介紹台灣
D0589479,2153,統計學(二)實習
D0624161,3813,劇場與影像設計
D013765828,1319,資料庫系統
D0926245,1318,系統程式
D027473443,2172,企業倫理與社會責任
D040731506,1967,作業系統(二)
D026427744,1323,物件導向設計實習
D056503173,1302,邏輯設計
D095889979,2002,地理資訊於APPS之應用
D060918697,1306,機率論
D075664138,1335,計算機演算法
D0661685,1283,邏輯設計實習
D0753210,3780,全民國防教育軍事訓練(二)
D0622226,1303,邏輯設計實習
D0875296,2195,作業管理
D077943729,1341,計算機演算法
D0953736,1334,計算機結構學
D074519088,2143,會計學(二)實習
D0613768,3040,智慧城市競爭力
D067751075,1305,資料庫系統
D060627261,1293,邏輯設計實習
D0577495,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0967482,1274,班級活動
D085278004,2172,企業倫理與社會責任
D012953943,1315,系統程式
D023795358,2918,土地關懷之旅
D0716452,2876,日本歷史與文化
D015178374,1283,邏輯設計實習
D077664822,2919,生命科學
