D096211960,1309,機率論
D058006801,2898,現代散文
D067815005,2965,社會形象創造專題
D036364831,1350,型樣識別
D0708894,1274,班級活動
D0776524,1276,程式設計(III)
D005316656,2949,智慧財產之保護與實務
D0997124,3000,敲開古典音樂之門
D058009413,1292,邏輯設計
D054452985,2870,詩詞欣賞
D0832260,1305,資料庫系統
D052005718,1316,資料庫系統
D082411152,3827,Android Apps創意程式設計
D000534895,2156,商事法
D028252276,1288,普通物理-電、磁、光實驗
D092948211,1316,資料庫系統
D037782603,1349,具體數學
D0520906,1307,系統程式
D0598796,3014,築橋創新競賽
D049851984,1276,程式設計(III)
D024347327,1281,線性代數
D022360649,1332,計算機演算法
D078563650,2179,服務科學與創新
D066657798,2872,希臘羅馬神話故事與西洋藝術
D0684974,1318,系統程式
D0701317,1338,計算機演算法
D075174675,2152,統計學(二)
D064488851,3780,全民國防教育軍事訓練(二)
D0608525,3000,敲開古典音樂之門
D0804196,2138,管理學
D0514229,2934,醫學與人生
D054759114,1309,機率論
D0708791,2898,現代散文
D095992129,1348,資訊專題研討(二)
D0649370,1302,邏輯設計
D012009435,2864,人生哲學
D048102018,2163,行銷管理個案研究
D026063577,1971,雲端應用系統開發
D061372078,3767,全民國防教育軍事訓練(二)
D0782043,3049,3D動畫虛擬實境實作(II)
D011905844,2887,台灣民間信仰
D094706574,3013,社會設計專題
D0535666,2991,創業創意營運管理
D069459610,2893,宗教與人生
D039806697,2144,經濟學(二)
D0747650,1331,計算機結構學
D032525632,2203,網路行銷
D089228302,1329,電子商務安全
D0796872,1294,班級活動
D083166310,1348,資訊專題研討(二)
D0964381,2869,佛家思想
D0778713,2945,國際關係
D016394728,1289,微積分(二)實習
D072529737,2160,管理科學
D081668854,3780,全民國防教育軍事訓練(二)
D009977297,1335,計算機演算法
D044274320,2969,心理劇與自我成長
D089953303,1303,邏輯設計實習
D0582792,3007,科技與藝術
D072242377,2136,經濟學(二)
D033318219,1299,微積分(二)實習
D087611335,2869,佛家思想
D0760065,1308,資料庫系統
D0671836,2913,世界音樂賞析
D0671169,3006,性別差異與性別平等
D056190052,1291,線性代數
D004882336,1296,程式設計(III)
D060612052,1282,邏輯設計
D087067699,2137,經濟學(二)實習
D026701493,2881,文學與生活
D0690897,2969,心理劇與自我成長
D0744544,2887,台灣民間信仰
D032228953,1280,微積分(二)
D039144003,1316,資料庫系統
D0584348,2175,管理資訊系統
D0739852,2137,經濟學(二)實習
D051392703,1361,資訊專題研討(四)
D012831166,2973,行政領導與人脈經營
D0529846,3037,民法實用
D0763635,1300,微積分(二)
D0876621,2946,國際關係
D061922006,1332,計算機演算法
D0587454,2174,國際企業管理
D020342098,2913,世界音樂賞析
D0755856,1331,計算機結構學
D099954512,2179,服務科學與創新
D003428832,1294,班級活動
D098662968,2970,時間管理專題
D026770543,1296,程式設計(III)
D095722757,1296,程式設計(III)
D0536661,2198,數量方法
D0911015,1338,計算機演算法
D032619089,2175,管理資訊系統
D051674410,1334,計算機結構學
D0916517,1301,線性代數
D0655155,3767,全民國防教育軍事訓練(二)
D0686392,2140,班級活動
D087547139,2965,社會形象創造專題
D091604569,1332,計算機演算法
D0612538,2973,行政領導與人脈經營
