D091622235,1348,資訊專題研討(二)
D012643233,2877,日本歷史與文化
D0899990,2970,時間管理專題
D0905124,2194,行銷管理
D048815895,2959,生涯規劃
D098367689,2193,職場實務
D065858769,3031,食品衛生與安全
D0984335,2195,作業管理
D076779237,3013,社會設計專題
D0914742,3041,現代韓國社會和文化
D086515528,1286,程式設計(III)
D024150248,2174,國際企業管理
D031061803,3809,前瞻時尚與潮流
D037083328,1306,機率論
D012080663,1971,雲端應用系統開發
D064831657,2146,管理學
D0865509,1346,文獻研討(二)
D0929968,1283,邏輯設計實習
D063840438,1296,程式設計(III)
D0617317,2154,管理科學
D010920381,2979,觀光美儀與國際禮儀
D0893103,2977,初階智慧型創新
D043458448,2137,經濟學(二)實習
D088578293,2929,殺蟲劑與生活
D067976812,1284,班級活動
D056894271,1276,程式設計(III)
D008379917,2913,世界音樂賞析
D096574195,3780,全民國防教育軍事訓練(二)
D0721008,2937,性別與心理衛生
D016856233,2135,會計學(二)實習
D0596180,2136,經濟學(二)
D0687645,2992,聲音表達與訓練
D062047777,2864,人生哲學
D067379699,1281,線性代數
D0916087,2154,管理科學
D010796771,1321,系統分析與設計
D057797991,2136,經濟學(二)
D0769515,1283,邏輯設計實習
D0980835,3023,生物學與生物倫理
D0991270,2965,社會形象創造專題
D0536129,1353,雲端計算
D0500088,3889,春雨講堂-生活的奧義
D0513225,1308,資料庫系統
D003294383,1280,微積分(二)
D0868868,3009,基礎影音製作
D067840267,2985,創業與創新
D0553670,3892,打造自我品牌─職能加值課程
D099717179,3780,全民國防教育軍事訓練(二)
D0552259,2891,生死與哲學
D032416077,1309,機率論
D0536623,3019,越南地理與文化
D0600017,1352,計算機視覺
D0939727,1331,計算機結構學
D048154413,2132,班級活動
D056557169,1289,微積分(二)實習
D058363942,1296,程式設計(III)
D006887698,3818,iOS APP程式設計
D0524848,2869,佛家思想
D0816883,3767,全民國防教育軍事訓練(二)
D044855864,1350,型樣識別
D035214892,2957,大陸問題研究
D0967865,3829,Android Apps創意程式設計
D0782009,3893,與產業接軌─共通核心職能培育
D013262594,2194,行銷管理
D071324821,3767,全民國防教育軍事訓練(二)
D0689276,3023,生物學與生物倫理
D0586332,2176,人力資源發展
D059749721,2203,網路行銷
D071589183,1283,邏輯設計實習
D063350807,1291,線性代數
D049645002,2157,組織行為
D0590742,1970,地理資訊於APPS之應用
D013353452,1278,普通物理-電、磁、光實驗
D0573881,3030,氣候變遷對臺灣之衝擊
D0976797,1298,普通物理-電、磁、光實驗
D060162083,2156,商事法
D005543120,1279,微積分(二)實習
D0701668,1318,系統程式
D086673501,1340,計算機結構學
D0814669,3022,生態環境保育
D054503656,1293,邏輯設計實習
D0897186,2871,詩詞欣賞
D0835920,2976,初階智慧型創新
D036377459,1291,線性代數
D0964107,1346,文獻研討(二)
D024754811,1288,普通物理-電、磁、光實驗
D023330146,2967,婚姻與家庭
D0761082,3010,彩色寶石鑑賞與珠寶事業經營管理
D089736647,2135,會計學(二)實習
D035800606,1302,邏輯設計
D0793740,2937,性別與心理衛生
D046689764,1300,微積分(二)
D0819041,2158,統計學(二)
D059779681,1350,型樣識別
D048510950,2892,生死與哲學
D0550703,1283,邏輯設計實習
D081049462,2143,會計學(二)實習
D074366835,2963,服務學習專題
D023954366,2970,時間管理專題
D080546405,2146,管理學
