D0509803,2906,批判思考
D063234435,2947,戀愛心理學
D0886943,1287,程式設計(IV)
D088177601,1301,線性代數
D036502059,2910,台灣環境與永續生活
D077469892,1340,計算機結構學
D031331074,1300,微積分(二)
D010516058,1319,資料庫系統
D0975551,1326,物件導向設計
D0933044,2930,認識天然災害
D082823924,1970,地理資訊於APPS之應用
D042714224,2924,現代軍事學
D0529350,1350,型樣識別
D0819640,1277,程式設計(IV)
D0913237,1300,微積分(二)
D021257285,2950,智慧財產之保護與實務
D0961646,2171,管理資訊系統
D099946272,3897,國際企業策略與文化
D096356760,2171,管理資訊系統
D024115780,2152,統計學(二)
D082521561,2198,數量方法
D0683398,2884,古典小說
D030068988,1318,系統程式
D070870718,2910,台灣環境與永續生活
D0646110,1286,程式設計(III)
D059430377,2132,班級活動
D035470199,1355,知識管理與創新
D0885461,2865,人生哲學
D045243578,2195,作業管理
D059715658,1327,物件導向設計實習
D003216965,2954,教育的理論與實踐
D038683343,1341,計算機演算法
D0756010,1299,微積分(二)實習
D0999607,2166,管理心理學
D0989750,2978,觀光美儀與國際禮儀
D014956317,1315,系統程式
D0898030,2160,管理科學
D022692153,3767,全民國防教育軍事訓練(二)
D010274798,2961,住宅問題研究
D0649267,1298,普通物理-電、磁、光實驗
D023272064,2978,觀光美儀與國際禮儀
D028822615,1288,普通物理-電、磁、光實驗
D024512589,1300,微積分(二)
D002770611,1293,邏輯設計實習
D009976993,2156,商事法
D083122750,1307,系統程式
D070928914,1335,計算機演算法
D0777243,2194,行銷管理
D0773455,1292,邏輯設計
D0611318,1284,班級活動
D044488376,1305,資料庫系統
D061372849,2956,管理面面觀
D044771409,2145,經濟學(二)實習
D0883977,3780,全民國防教育軍事訓練(二)
D022691866,1348,資訊專題研討(二)
D096978238,3767,全民國防教育軍事訓練(二)
D002793634,2191,期貨與選擇權
D039187291,2151,組織行為
D0909657,2940,智慧城市實務分析
D094948646,2171,管理資訊系統
D0878328,2967,婚姻與家庭
D026655765,2175,管理資訊系統
D055237895,1289,微積分(二)實習
D007005503,1279,微積分(二)實習
D064497457,3009,基礎影音製作
D086217965,2979,觀光美儀與國際禮儀
D047312043,3780,全民國防教育軍事訓練(二)
D089421017,2934,醫學與人生
D064579443,3827,Android Apps創意程式設計
D030206557,2887,台灣民間信仰
D053980632,2159,統計學(二)實習
D085472280,2137,經濟學(二)實習
D042923862,2151,組織行為
D0552945,2994,探討在台日商管理之文化差異問題
D0753059,1347,文獻研討(二)
D029153640,2165,消費者行為
D039970596,2873,希臘羅馬神話故事與西洋藝術
D020460341,2157,組織行為
D006750633,1300,微積分(二)
D0852437,2196,財務管理
D092050150,1307,系統程式
D0633800,2178,企業資源規劃實務(二)
D071892771,1298,普通物理-電、磁、光實驗
D066778325,2140,班級活動
D093304962,2196,財務管理
D033611297,2146,管理學
D0744745,2157,組織行為
D0581572,2181,作業管理個案研究
D046136985,2140,班級活動
D067348961,1292,邏輯設計
D0503045,1320,機率論
D020562823,1282,邏輯設計
D056363906,1292,邏輯設計
D049594720,3813,劇場與影像設計
D0873066,2138,管理學
D000122672,2132,班級活動
D0525934,2175,管理資訊系統
D0834395,1337,計算機結構學
D091025135,2952,心理學整合與發展
D009655010,3004,衣藝美學與創新時尚
