D036412716,2871,詩詞欣賞
D050416431,2950,智慧財產之保護與實務
D086315715,2144,經濟學(二)
D057989778,1294,班級活動
D063365245,2004,人工智慧概論與實務
D029163670,2139,資訊網路
D002803760,3011,從人類學看世界
D0918912,3008,創意運動英文學習
D004830535,2958,民法實用
D0762863,1290,微積分(二)
D0593617,2900,電影藝術專題講座　
D0524658,2938,材料與生活
D089274286,1353,雲端計算
D086461849,2925,國防科技與產業發展
D058957974,3809,前瞻時尚與潮流
D066537106,2168,企業倫理與社會責任
D061146761,1320,機率論
D049862850,2160,管理科學
D031102858,2157,組織行為
D014282676,2935,醫學與人生
D075307622,1317,機率論
D086916660,1300,微積分(二)
D037491444,3818,iOS APP程式設計
D088347769,3767,全民國防教育軍事訓練(二)
D0637121,2977,初階智慧型創新
D028014287,1286,程式設計(III)
D065931479,2153,統計學(二)實習
D0824228,2146,管理學
D045577079,2145,經濟學(二)實習
D066218555,1288,普通物理-電、磁、光實驗
D024272254,1315,系統程式
D0573768,1281,線性代數
D0883017,2920,生活中之物理
D0507278,3780,全民國防教育軍事訓練(二)
D027261897,2175,管理資訊系統
D057952963,2145,經濟學(二)實習
D027150733,2140,班級活動
D081335466,1346,文獻研討(二)
D013675776,1289,微積分(二)實習
D077951267,1292,邏輯設計
D0878736,2879,倫理價值與生命哲學
D0686599,1348,資訊專題研討(二)
D008126351,2159,統計學(二)實習
D079648066,2882,文學、電影DIY
D081541225,2132,班級活動
D071482903,1291,線性代數
D0685871,2194,行銷管理
D079571340,1315,系統程式
D013578374,1274,班級活動
D061984998,2908,旅遊與多元學習	
D072800461,1332,計算機演算法
D019681139,2142,會計學(二)
D0835505,2922,第三波戰爭之科技武器
D023048089,2160,管理科學
D096363393,2953,教育的理論與實踐
D066728306,1971,雲端應用系統開發
D047636668,2933,環境與公害
D030662353,2952,心理學整合與發展
D006204815,3013,社會設計專題
D067836826,2134,會計學(二)
D097919162,3817,iOS APP程式設計
D0834970,1292,邏輯設計
D0916145,1281,線性代數
D074421176,2935,醫學與人生
D030898752,2138,管理學
D020041069,1303,邏輯設計實習
D0924628,1307,系統程式
D0679211,2867,中國文物欣賞
D039407610,1284,班級活動
D0853626,3027,生活中的工程與科技
D058280775,1305,資料庫系統
D0642087,2156,商事法
D051993771,1340,計算機結構學
D098116140,1338,計算機演算法
D000384155,2194,行銷管理
D018763959,1320,機率論
D0728296,2871,詩詞欣賞
D075042134,1289,微積分(二)實習
D0740674,2203,網路行銷
D057483498,2979,觀光美儀與國際禮儀
D038148606,3898,創新管理與企業家精神
D013406103,3780,全民國防教育軍事訓練(二)
D051217983,2996,劇場服裝設計及製作
D048383196,1346,文獻研討(二)
D0855537,3036,社會學與生活體驗
D080993599,2981,美好時光，社群聚場
D087036060,2898,現代散文
D038073991,2146,管理學
D0892711,1286,程式設計(III)
D0758182,3780,全民國防教育軍事訓練(二)
D0818942,2142,會計學(二)
D002393209,1346,文獻研討(二)
D0850697,2895,音樂與人生
D0893808,1361,資訊專題研討(四)
D0726081,3019,越南地理與文化
D018498714,2159,統計學(二)實習
D0770804,2964,服務學習專題
D0639221,3002,漢字之美
D049342154,2168,企業倫理與社會責任
D026078694,2145,經濟學(二)實習
