D0541275,2143,會計學(二)實習
D0880972,3810,逢甲夜市雙語導覽設計(2)
D019214283,2961,住宅問題研究
D0852354,1304,系統程式
D0952161,1351,研究報告寫作
D059430377,2134,會計學(二)
D005427871,1340,計算機結構學
D0804987,3033,智慧財產之保護與實務
D069657252,1306,機率論
D045524660,2884,古典小說
D045480324,1284,班級活動
D012108091,2953,教育的理論與實踐
D023488014,2892,生死與哲學
D055785242,1292,邏輯設計
D004825029,2966,婚姻與家庭
D014504068,2987,專利撰寫實務
D0956666,2957,大陸問題研究
D010430408,1286,程式設計(III)
D027785140,1296,程式設計(III)
D0703671,2906,批判思考
D007289095,2168,企業倫理與社會責任
D0512871,2928,奈米科技與生活
D0699353,2132,班級活動
D071975108,3767,全民國防教育軍事訓練(二)
D0937498,1307,系統程式
D003827031,2171,管理資訊系統
D0869282,1338,計算機演算法
D0629149,2921,皮膚保養醫學
D016906877,2134,會計學(二)
D0922327,1347,文獻研討(二)
D011296164,1304,系統程式
D081317042,2999,介紹台灣
D023064515,2863,人生哲學
D0665130,2171,管理資訊系統
D064357058,2895,音樂與人生
D040126104,1318,系統程式
D001433586,1294,班級活動
D024975742,2154,管理科學
D0530363,2145,經濟學(二)實習
D0843274,2970,時間管理專題
D0785474,2904,應用文
D064578644,3780,全民國防教育軍事訓練(二)
D012759491,1352,計算機視覺
D0799602,3045,空間資訊與智慧生活
D076288111,2160,管理科學
D0661328,1288,普通物理-電、磁、光實驗
D039861740,1315,系統程式
D057970356,3002,漢字之美
D0841030,1337,計算機結構學
D005854974,2145,經濟學(二)實習
D0744991,2906,批判思考
D056564037,2933,環境與公害
D0731875,2915,音樂行旅 - 巡訪古典音樂大師
D092119338,2944,地方自治
D011769460,2902,應用文
D026683355,1280,微積分(二)
D0851891,1327,物件導向設計實習
D0936988,3040,智慧城市競爭力
D0928609,3008,創意運動英文學習
D071620411,1278,普通物理-電、磁、光實驗
D0876851,2927,系統品質建模與挑戰
D093064576,1296,程式設計(III)
D0618876,2196,財務管理
D062624671,2145,經濟學(二)實習
D0577606,3035,社會學與生活體驗
D0721580,2909,向儒道思想學情緒管理
D084107176,2890,台灣民間信仰
D022872890,2911,電影與性別
D038581670,1318,系統程式
D072743126,2916,台灣民俗文化
D030114944,2936,化粧品科學與生活時尚
D042278900,2160,管理科學
D043218455,2151,組織行為
D040860152,2892,生死與哲學
D052255816,2866,人造環境欣賞
D082994853,1331,計算機結構學
D021612008,2934,醫學與人生
D078883536,2136,經濟學(二)
D017411806,1294,班級活動
D0960678,2157,組織行為
D059201892,1298,普通物理-電、磁、光實驗
D0911482,3767,全民國防教育軍事訓練(二)
D0576804,2985,創業與創新
D0814141,3033,智慧財產之保護與實務
D0539907,3024,全球暖化與綠色環境設計
D001412345,2872,希臘羅馬神話故事與西洋藝術
D046772626,1348,資訊專題研討(二)
D020142391,1278,普通物理-電、磁、光實驗
D0506832,2866,人造環境欣賞
D037229627,1334,計算機結構學
D028635215,1274,班級活動
D000906739,3009,基礎影音製作
D060484727,2977,初階智慧型創新
D0931274,2153,統計學(二)實習
D016997028,3827,Android Apps創意程式設計
D0984387,2895,音樂與人生
D038475252,2137,經濟學(二)實習
D060573407,2139,資訊網路
D085415812,2132,班級活動
D032924688,2163,行銷管理個案研究
