D094807523,2170,國際企業管理
D0710802,2139,資訊網路
D061463684,1364,資訊專題研討(六)
D0931079,2138,管理學
D0566300,2953,教育的理論與實踐
D061174795,2152,統計學(二)
D040841465,3767,全民國防教育軍事訓練(二)
D035258346,2912,電影與性別
D019066110,2872,希臘羅馬神話故事與西洋藝術
D038580512,3809,前瞻時尚與潮流
D089904848,2192,綠色企業與創業
D061999848,1307,系統程式
D078245464,2138,管理學
D022192219,2981,美好時光，社群聚場
D0949522,3045,空間資訊與智慧生活
D003278154,2152,統計學(二)
D0782239,2138,管理學
D0717626,3780,全民國防教育軍事訓練(二)
D0574297,2156,商事法
D043821259,2151,組織行為
D027024812,2927,系統品質建模與挑戰
D0803301,1302,邏輯設計
D0913599,2132,班級活動
D0587300,2947,戀愛心理學
D062382922,1301,線性代數
D087057508,2897,音樂與人生
D050336951,2926,創新綠色科技
D028914501,2887,台灣民間信仰
D054928633,1288,普通物理-電、磁、光實驗
D046318756,1289,微積分(二)實習
D060043689,2964,服務學習專題
D066197034,2877,日本歷史與文化
D066495413,1346,文獻研討(二)
D089796412,1320,機率論
D0622575,2974,非商業背景會計學
D033319131,1314,UNIX應用與實務
D0835769,2001,電子商務安全
D032513271,2913,世界音樂賞析
D017628501,1292,邏輯設計
D005738953,1340,計算機結構學
D0788311,1325,UNIX應用與實務
D047217980,2176,人力資源發展
D0720193,3028,智慧城市與行動應用
D080107989,2942,音樂、語言與大腦
D024207935,2870,詩詞欣賞
D0670135,1276,程式設計(III)
D015746535,2147,資訊網路
D054957831,2943,模擬亞太經合會
D0758274,3779,全民國防教育軍事訓練(二)
D0621715,1283,邏輯設計實習
D062212816,2988,劇場實務（二）
D0596042,1328,組合數學
D001635928,2138,管理學
D053278401,3898,創新管理與企業家精神
D008930590,1302,邏輯設計
D0558198,1283,邏輯設計實習
D072400609,1322,物件導向設計
D015251459,1304,系統程式
D0888931,3817,iOS APP程式設計
D038227417,1312,物件導向設計實習
D0962665,2886,台灣民間信仰
D0923923,1332,計算機演算法
D0670938,1340,計算機結構學
D0688478,3810,逢甲夜市雙語導覽設計(2)
D071835563,3829,Android Apps創意程式設計
D089367780,1310,系統分析與設計
D0765659,2933,環境與公害
D0909036,2946,國際關係
D0848935,3021,生命科學
D017154864,1286,程式設計(III)
D019126159,2143,會計學(二)實習
D096329436,1284,班級活動
D0807090,2962,投資與理財
D0788573,1284,班級活動
D082939823,1334,計算機結構學
D037850494,1296,程式設計(III)
D049045659,1335,計算機演算法
D022016485,2137,經濟學(二)實習
D056894271,1283,邏輯設計實習
D000174077,1322,物件導向設計
D0983626,1284,班級活動
D0719899,2992,聲音表達與訓練
D094090048,1308,資料庫系統
D0803471,1307,系統程式
D021560507,2147,資訊網路
D008967084,1322,物件導向設計
D0683703,2186,企業管理實務
D041597576,2168,企業倫理與社會責任
D026803852,1318,系統程式
D073903628,1286,程式設計(III)
D0997938,1335,計算機演算法
D028167396,1341,計算機演算法
D0534284,2966,婚姻與家庭
D0719573,2160,管理科學
D0600583,3021,生命科學
D080659976,2946,國際關係
D051695743,1322,物件導向設計
D092965508,2967,婚姻與家庭
D000250405,2947,戀愛心理學
D0931883,2993,智慧生活與大數據物聯網應用
