D086228886,2147,資訊網路
D002651873,2992,聲音表達與訓練
D0811339,1328,組合數學
D0824592,2145,經濟學(二)實習
D053143525,2924,現代軍事學
D009274464,2898,現代散文
D0811135,1304,系統程式
D003360682,2912,電影與性別
D009243675,2997,舞台道具製作
D009590922,2159,統計學(二)實習
D0707868,2920,生活中之物理
D0619839,2958,民法實用
D0943205,2988,劇場實務（二）
D0966073,3024,全球暖化與綠色環境設計
D020225711,2136,經濟學(二)
D0989723,1291,線性代數
D086225908,3042,性別平等與親密關係
D0658716,2980,從空間看世界
D0926908,1300,微積分(二)
D023962835,1316,資料庫系統
D002569994,2142,會計學(二)
D059623885,1309,機率論
D051047030,1302,邏輯設計
D007903755,1276,程式設計(III)
D0707537,1315,系統程式
D078362642,1337,計算機結構學
D0902863,1291,線性代數
D018748246,1303,邏輯設計實習
D095162348,3767,全民國防教育軍事訓練(二)
D060547453,2897,音樂與人生
D044835590,3767,全民國防教育軍事訓練(二)
D0503888,2867,中國文物欣賞
D0682959,1278,普通物理-電、磁、光實驗
D033043463,1317,機率論
D0964455,3812,音樂劇演唱技巧
D0735951,2946,國際關係
D0654216,1967,作業系統(二)
D0946049,2881,文學與生活
D0556410,3767,全民國防教育軍事訓練(二)
D0637801,2139,資訊網路
D0881086,2996,劇場服裝設計及製作
D077995254,2959,生涯規劃
D049965636,2176,人力資源發展
D0710025,2175,管理資訊系統
D0775553,1316,資料庫系統
D097557289,2137,經濟學(二)實習
D0715591,2957,大陸問題研究
D045761270,1348,資訊專題研討(二)
D099528546,2992,聲音表達與訓練
D0594582,2941,環境教育
D053899101,1317,機率論
D0529688,1347,文獻研討(二)
D0663615,3014,築橋創新競賽
D0860337,3893,與產業接軌─共通核心職能培育
D021176661,2142,會計學(二)
D081152940,1316,資料庫系統
D019695648,2147,資訊網路
D0997568,2971,性別教育與服務-學習
D052526671,2132,班級活動
D039988591,2153,統計學(二)實習
D0528556,2919,生命科學
D072815441,2890,台灣民間信仰
D015948472,2929,殺蟲劑與生活
D006023416,1331,計算機結構學
D060365194,1290,微積分(二)
D0859881,1305,資料庫系統
D0766609,2992,聲音表達與訓練
D0590597,2134,會計學(二)
D035867630,2182,財務管理個案研究
D045260421,3813,劇場與影像設計
D057597843,1293,邏輯設計實習
D069285554,2142,會計學(二)
D086180658,2188,投資管理實務(二)
D0751999,1326,物件導向設計
D0558503,1335,計算機演算法
D094843590,1364,資訊專題研討(六)
D0866625,3038,消費者保護法
D017952958,3813,劇場與影像設計
D085969100,1331,計算機結構學
D051971748,2142,會計學(二)
D0647421,1282,邏輯設計
D025271317,2147,資訊網路
D081832880,2895,音樂與人生
D0664196,2904,應用文
D094296273,3808,英文科學導讀(二)
D0891511,3767,全民國防教育軍事訓練(二)
D051290559,2194,行銷管理
D035018070,1331,計算機結構學
D042997078,2967,婚姻與家庭
D0540449,2870,詩詞欣賞
D049969702,1348,資訊專題研討(二)
D0888477,3031,食品衛生與安全
D0752683,1348,資訊專題研討(二)
D035954965,2901,應用文
D0592025,2918,土地關懷之旅
D012185009,2143,會計學(二)實習
D004361770,2168,企業倫理與社會責任
D0543482,2903,應用文
D0964834,2984,智慧定位-衛星導航
D002646527,2958,民法實用
