D026404844,2135,會計學(二)實習
D0787524,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0619328,1277,程式設計(IV)
D058151884,2145,經濟學(二)實習
D0816814,2878,日本歷史與文化
D018348729,2159,統計學(二)實習
D027677438,2145,經濟學(二)實習
D0531852,3780,全民國防教育軍事訓練(二)
D0593914,2138,管理學
D0746039,1284,班級活動
D052473135,1306,機率論
D0894137,1293,邏輯設計實習
D0902222,2132,班級活動
D062577496,1320,機率論
D057616537,2962,投資與理財
D0501189,2185,產業與競爭分析
D054488465,2175,管理資訊系統
D013832735,1309,機率論
D0548232,2886,台灣民間信仰
D016391611,1286,程式設計(III)
D006004064,2139,資訊網路
D0669821,1299,微積分(二)實習
D036237739,2151,組織行為
D088079387,2136,經濟學(二)
D055179782,1337,計算機結構學
D064141442,1298,普通物理-電、磁、光實驗
D003174630,1315,系統程式
D0708809,1304,系統程式
D0842660,3029,3D城市與數位校園
D0650667,3031,食品衛生與安全
D0871325,1283,邏輯設計實習
D0612702,2958,民法實用
D0989659,3049,3D動畫虛擬實境實作(II)
D093031707,2203,網路行銷
D0833382,2135,會計學(二)實習
D066395355,2134,會計學(二)
D0614265,1320,機率論
D0814759,1282,邏輯設計
D042842194,2925,國防科技與產業發展
D092674608,1294,班級活動
D051028527,2144,經濟學(二)
D076439988,1291,線性代數
D002500355,2196,財務管理
D016739598,2882,文學、電影DIY
D0632338,3897,國際企業策略與文化
D0919054,2150,商事法
D0596370,3007,科技與藝術
D007358470,1301,線性代數
D0515581,2930,認識天然災害
D089547212,2158,統計學(二)
D0962000,3041,現代韓國社會和文化
D032038644,2959,生涯規劃
D092767843,2143,會計學(二)實習
D025667516,3780,全民國防教育軍事訓練(二)
D054624252,2947,戀愛心理學
D095878072,2139,資訊網路
D095465326,1280,微積分(二)
D0513652,1278,普通物理-電、磁、光實驗
D038100666,2968,心理劇與自我成長
D082153793,2171,管理資訊系統
D0752481,2157,組織行為
D0957110,2134,會計學(二)
D001734669,2146,管理學
D0532174,1337,計算機結構學
D0990241,2132,班級活動
D067252770,3780,全民國防教育軍事訓練(二)
D0665072,1338,計算機演算法
D0864859,1287,程式設計(IV)
D0816837,2194,行銷管理
D0589479,2152,統計學(二)
D088192277,2184,職場英文
D072771778,2168,企業倫理與社會責任
D0585495,1298,普通物理-電、磁、光實驗
D044290009,2134,會計學(二)
D095056609,1300,微積分(二)
D0913599,2960,生涯規劃
D082911331,1341,計算機演算法
D054492653,2924,現代軍事學
D045497926,2154,管理科學
D021094392,2948,公民社會的政策參與
D0566267,3820,體育玩很大：創意運動課程設計
D055487092,1280,微積分(二)
D091843487,2986,藝術、心靈與創造力
D089950944,2158,統計學(二)
D047477599,1360,敏捷開發
D0833725,2930,認識天然災害
D0882644,3045,空間資訊與智慧生活
D026090993,2160,管理科學
D0769874,2151,組織行為
D040491905,1307,系統程式
D040876955,3767,全民國防教育軍事訓練(二)
D007012754,1284,班級活動
D000509176,2162,休閒事業管理
D0798712,2959,生涯規劃
D0871021,2884,古典小說
D0508152,2185,產業與競爭分析
D091312075,2134,會計學(二)
D037019303,2147,資訊網路
D036382934,1307,系統程式
D053754257,2154,管理科學
