D008120540,1313,資訊與網路安全
D0855053,2168,企業倫理與社會責任
D086792516,2158,統計學(二)
D080993599,2147,資訊網路
D0890379,1331,計算機結構學
D091396518,1301,線性代數
D099023409,1280,微積分(二)
D084357960,2144,經濟學(二)
D060257659,2136,經濟學(二)
D069465994,2172,企業倫理與社會責任
D031419536,1291,線性代數
D017456982,1330,數位信號處理導論
D0655764,2904,應用文
D0589473,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0776058,3810,逢甲夜市雙語導覽設計(2)
D016571488,1324,資訊與網路安全
D006315702,2896,音樂與人生
D0563053,1320,機率論
D072393765,2163,行銷管理個案研究
D037270124,2139,資訊網路
D025733280,1283,邏輯設計實習
D005736492,1329,電子商務安全
D0787710,1283,邏輯設計實習
D028510000,2172,企業倫理與社會責任
D057655970,1334,計算機結構學
D037912987,2888,台灣民間信仰
D037990909,2896,音樂與人生
D095797243,1298,普通物理-電、磁、光實驗
D002839158,2954,教育的理論與實踐
D0937465,2136,經濟學(二)
D089963647,2196,財務管理
D065252451,1323,物件導向設計實習
D010606254,2986,藝術、心靈與創造力
D070569049,1296,程式設計(III)
D093818537,1289,微積分(二)實習
D0835649,1298,普通物理-電、磁、光實驗
D070993608,2963,服務學習專題
D003137802,2961,住宅問題研究
D0950064,2940,智慧城市實務分析
D004973416,2874,中國文化遺產及其藝術
D029014989,1319,資料庫系統
D046736543,2195,作業管理
D0868941,1308,資料庫系統
D0895789,1287,程式設計(IV)
D090029363,2157,組織行為
D031267717,1310,系統分析與設計
D0619894,2907,旅遊與多元學習
D0735501,1283,邏輯設計實習
D076481840,2978,觀光美儀與國際禮儀
D0665178,2174,國際企業管理
D027985311,2871,詩詞欣賞
D0867058,1318,系統程式
D001915006,2170,國際企業管理
D005161997,2933,環境與公害
D0664989,2178,企業資源規劃實務(二)
D066504696,2907,旅遊與多元學習	
D071294445,2906,批判思考
D0639040,1280,微積分(二)
D0710558,2140,班級活動
D0733326,2974,非商業背景會計學
D0777285,2159,統計學(二)實習
D0960965,2139,資訊網路
D009133938,1322,物件導向設計
D0550603,1308,資料庫系統
D070856514,2171,管理資訊系統
D0767086,2960,生涯規劃
D068868420,1316,資料庫系統
D0547828,1292,邏輯設計
D012483167,1306,機率論
D0674197,1340,計算機結構學
D089051221,1322,物件導向設計
D043254293,2924,現代軍事學
D049746884,2135,會計學(二)實習
D0808531,1306,機率論
D028507208,1340,計算機結構學
D073288329,1286,程式設計(III)
D001262803,2140,班級活動
D027184851,2996,劇場服裝設計及製作
D0712217,2977,初階智慧型創新
D0756776,2137,經濟學(二)實習
D083691164,2198,數量方法
D0834730,3891,使用者導向設計
D0788977,1291,線性代數
D019413495,3897,國際企業策略與文化
D0691149,3767,全民國防教育軍事訓練(二)
D053269515,2957,大陸問題研究
D0587539,2145,經濟學(二)實習
D005662937,2158,統計學(二)
D019415345,1306,機率論
D022836434,1319,資料庫系統
D090529238,1308,資料庫系統
D000769433,2943,模擬亞太經合會
D0536720,3026,綠能與環境
D078951501,2873,希臘羅馬神話故事與西洋藝術
D076350764,2165,消費者行為
D0825193,1305,資料庫系統
D049278682,1286,程式設計(III)
D086571661,1331,計算機結構學
D0655701,3767,全民國防教育軍事訓練(二)
D0933921,2139,資訊網路
