D044747077,3898,創新管理與企業家精神
D091258250,2151,組織行為
D083303333,2152,統計學(二)
D0717643,2983,智慧綠台灣
D0670611,3049,3D動畫虛擬實境實作(II)
D0758558,2884,古典小說
D055695381,3780,全民國防教育軍事訓練(二)
D061881419,1307,系統程式
D017714525,2156,商事法
D0824781,3897,國際企業策略與文化
D055622615,2888,台灣民間信仰
D0570647,2158,統計學(二)
D044795368,3767,全民國防教育軍事訓練(二)
D0516099,2947,戀愛心理學
D024512015,3780,全民國防教育軍事訓練(二)
D048635332,1304,系統程式
D0642774,1331,計算機結構學
D0502574,2983,智慧綠台灣
D010259993,3780,全民國防教育軍事訓練(二)
D058171622,2174,國際企業管理
D030365032,2137,經濟學(二)實習
D076767012,1317,機率論
D050736461,1313,資訊與網路安全
D0610695,3021,生命科學
D012524631,1303,邏輯設計實習
D027153093,2152,統計學(二)
D0702514,2145,經濟學(二)實習
D0859912,2147,資訊網路
D011302797,1307,系統程式
D0576430,2134,會計學(二)
D074386031,2942,音樂、語言與大腦
D097082545,2144,經濟學(二)
D060377074,2999,介紹台灣
D0616013,2166,管理心理學
D026601762,1334,計算機結構學
D0621486,2174,國際企業管理
D0773112,2923,現代軍事學
D0966675,1332,計算機演算法
D023126763,2900,電影藝術專題講座　
D098987382,1971,雲端應用系統開發
D048091268,2956,管理面面觀
D0681164,1362,數位影像安全技術專題
D047220843,2172,企業倫理與社會責任
D0967946,1284,班級活動
D0947202,2135,會計學(二)實習
D0763227,1968,超大型積體電路設計導論
D0700154,2871,詩詞欣賞
D037688059,1353,雲端計算
D066611042,2928,奈米科技與生活
D0888980,2168,企業倫理與社會責任
D0759008,1293,邏輯設計實習
D0815102,2917,莎士比亞與電影
D077569691,1320,機率論
D084176899,2863,人生哲學
D0536810,1346,文獻研討(二)
D059728870,2144,經濟學(二)
D015198914,1321,系統分析與設計
D000019514,3779,全民國防教育軍事訓練(二)
D031108317,2156,商事法
D054471382,2170,國際企業管理
D0561390,1341,計算機演算法
D0620173,1308,資料庫系統
D057349718,1296,程式設計(III)
D0971757,1306,機率論
D092297845,2971,性別教育與服務-學習
D076876738,1276,程式設計(III)
D028664093,2151,組織行為
D051391010,1332,計算機演算法
D0568469,2876,日本歷史與文化
D061328716,2142,會計學(二)
D082419332,1334,計算機結構學
D057722115,2884,古典小說
D0755901,2195,作業管理
D0859881,2923,現代軍事學
D0682868,1317,機率論
D0813247,2969,心理劇與自我成長
D064325774,2914,鋼琴音樂萬花筒
D0512031,2931,衛星科技應用
D029287819,2866,人造環境欣賞
D0626092,2874,中國文化遺產及其藝術
D049174953,2142,會計學(二)
D0596522,1364,資訊專題研討(六)
D066954330,2987,專利撰寫實務
D082586393,1286,程式設計(III)
D088036328,3780,全民國防教育軍事訓練(二)
D001840414,1334,計算機結構學
D0795113,2156,商事法
D0600078,2196,財務管理
D093287586,2925,國防科技與產業發展
D000163262,2196,財務管理
D0582036,2202,服務業行銷
D0684668,1311,物件導向設計
D0840066,1293,邏輯設計實習
D0665339,2002,地理資訊於APPS之應用
D0552017,2884,古典小說
D058714980,2146,管理學
D0660158,3024,全球暖化與綠色環境設計
D0993945,2989,培育3D設計夢想號學生大使
D0877545,2166,管理心理學
D0711075,3030,氣候變遷對臺灣之衝擊
