D041603161,1302,邏輯設計
D042566588,1286,程式設計(III)
D005456260,1335,計算機演算法
D038840647,2962,投資與理財
D079069359,1296,程式設計(III)
D0956255,3815,Android Apps創意程式設計
D027362396,3818,iOS APP程式設計
D0873859,2962,投資與理財
D098510092,1340,計算機結構學
D053130723,1284,班級活動
D027995747,2934,醫學與人生
D056581256,1352,計算機視覺
D031875004,2989,培育3D設計夢想號學生大使
D068828714,2901,應用文
D094865837,2175,管理資訊系統
D0962905,2181,作業管理個案研究
D058454954,1292,邏輯設計
D0651615,2146,管理學
D045359729,1346,文獻研討(二)
D061591189,1338,計算機演算法
D0627655,2976,初階智慧型創新
D001261691,2157,組織行為
D090119538,1309,機率論
D0977228,1340,計算機結構學
D038553387,2170,國際企業管理
D033015934,2142,會計學(二)
D0641814,1300,微積分(二)
D0610640,1340,計算機結構學
D076930980,2162,休閒事業管理
D0977428,2943,模擬亞太經合會
D0741109,1277,程式設計(IV)
D0771893,2144,經濟學(二)
D015842671,3779,全民國防教育軍事訓練(二)
D0972372,2917,莎士比亞與電影
D0714326,1287,程式設計(IV)
D037454272,2144,經濟學(二)
D065873281,1315,系統程式
D0620599,1302,邏輯設計
D064559469,2903,應用文
D098811977,2172,企業倫理與社會責任
D056659962,3808,英文科學導讀(二)
D0779610,2151,組織行為
D0993379,3780,全民國防教育軍事訓練(二)
D0787044,1347,文獻研討(二)
D0860692,1305,資料庫系統
D002471624,2139,資訊網路
D058775639,1306,機率論
D049360417,1284,班級活動
D097871460,2144,經濟學(二)
D0796690,2168,企業倫理與社會責任
D0762755,2938,材料與生活
D083886034,2157,組織行為
D0924573,1278,普通物理-電、磁、光實驗
D020081751,2145,經濟學(二)實習
D0741005,2144,經濟學(二)
D095156439,2181,作業管理個案研究
D064662145,2002,地理資訊於APPS之應用
D0619715,1341,計算機演算法
D060965493,3014,築橋創新競賽
D026029986,2957,大陸問題研究
D082494568,2189,科技應用與金融服務
D067800827,1294,班級活動
D0515356,3016,應用文
D032271072,1310,系統分析與設計
D018007404,1286,程式設計(III)
D002161822,1335,計算機演算法
D0588130,2139,資訊網路
D0717379,2883,文學、電影DIY
D0509423,1968,超大型積體電路設計導論
D070064315,2895,音樂與人生
D051393328,1338,計算機演算法
D054803312,2926,創新綠色科技
D0780374,2138,管理學
D082172367,2878,日本歷史與文化
D063595574,2967,婚姻與家庭
D0886437,2132,班級活動
D0738577,2929,殺蟲劑與生活
D0699596,2145,經濟學(二)實習
D0521574,1303,邏輯設計實習
D0865183,1302,邏輯設計
D089938195,2971,性別教育與服務-學習
D000223485,2968,心理劇與自我成長
D0697769,2924,現代軍事學
D0932419,1291,線性代數
D0580652,3829,Android Apps創意程式設計
D012217113,1331,計算機結構學
D0671638,1355,知識管理與創新
D094683776,2895,音樂與人生
D0972372,3015,台灣文學
D065811788,2962,投資與理財
D008710109,2916,台灣民俗文化
D028651680,1315,系統程式
D095431598,2138,管理學
D0588444,2175,管理資訊系統
D092049079,1278,普通物理-電、磁、光實驗
D067544622,2986,藝術、心靈與創造力
D036690367,1308,資料庫系統
D099493790,2151,組織行為
D0529691,1291,線性代數
D0779044,1321,系統分析與設計
